head	rel	col	lcm	sense1	sense2	sense3	sense4	sense5	sense6	sense7	sense8	sense9	sense10	pos	text
band-n	verbs with particle "up" and "band-n" as object	strike-v	strike up the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s3	a6.s1	a7.s5	a8.sx	a9.sx	a10.s1	1881491935	Because of you, I'm looking like a big yellow sunflower, and striking up the <band> with lime green.
band-n	... about "band-n"	documentary-n	documentary about the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.sx	a8.s1	a9.s1	a10.s1	160928813	Title: Ch 4 Documentary Cutting Edge needs Wedding Bands Post by ATLANTICSOUL on Feb 13 th , 2007, 6:10pm Hi all, have been contacted today by an agent I work with asking if I'd be interested in taking part in a Channel 4 documentary about <bands>/tributes etc who work together professionally with stories to tell.
band-n	... as "band-n"	play-v	play as a band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	1818084420	I had never really seen a movie where a director captured a band playing as a punk <band> in a way where it wasn't just exploiting the fact that they were a punk band, and having all of this shock-vibe to it...it was all about the idea of these young people making radical and marginalized music.
band-n	... behind "band-n"	force-n	driving force behind the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.sx	a8.s1	a9.sx	a10.s1	1749671171	I would disqualify both Annie Lennox and Natalie Merchant from the list, as they were the driving forces behind two successful <bands> respectively called Eurythmics and 10,000 Maniacs.
band-n	... behind "band-n"	screen-n	screen behind the band .	a1.s1	a2.s1	a3.sx	a4.s1	a5.sx	a6.s1	a7.sx	a8.sx	a9.sx	a10.s1	591836783	During the cycle a narrative unfolds on a screen behind the <band>.
band-n	... by "band-n"	album-n	album by a band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	2177870328	I found an album by a <band> called Judas Priest.
band-n	... by "band-n"	back-v	backed by a band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.sx	a10.s1	260329148	Tour showcases the hip-hops top wordsmiths backed by an incredible 10-piece live <band>.
band-n	... by "band-n"	concert-n	concert by the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	3297838607	Fans of Keller Williams who made the journey to Jamaica last week for Caribbean Holidaze -- a unique destination festival held on adjacent all-inclusive resorts -- got more than a pair of concerts by the multi-talented one-man <band>; They got to experience Williams as a person.
band-n	... by "band-n"	music-n	music by bands	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.sx	a10.s1	1523604644	But this movie, rotoscopted like "Waking Life," starring Keanu, Winona, Woody Harrelson, and Robert Downey, Jr., and featuring new music by this little-known English <band> called Radiohead, looks like the best movie of the year.
band-n	... by "band-n"	performance-n	performance by the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.sx	a8.s1	a9.s1	a10.s1	1951309227	Uniform policy on performances by military <bands> (sec. 592)
band-n	... by "band-n"	song-n	song by a band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	1193418505	When I'm looking for a song on the P2P networks, maybe I'll find a guy who has six songs by the <band> I want.
band-n	... for "band-n"	drummer-n	drummer for the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	256257433	A drummer for the <band> The Alternative Noise Corporation, he has been playing since he was 11.
band-n	... for "band-n"	singer-n	singer for the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	164778511	Losing your lead singer for any <band> is a tough thing but for AT it seems to have taken a bit of wind out of their sales.
band-n	... from "band-n"	album-n	album from a band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	384650432	The debut album from London-based <band> The Eighteenth of May is a unique, refreshing and thoroughly modern take on traditional folk music.
band-n	... from "band-n"	entertainment-n	entertainment from bands	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.sx	a8.s1	a9.s1	a10.s1	849902099	There also will be live entertainment from local <bands> and complimentary refreshments will be served.
band-n	... from "band-n"	music-n	music from bands	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.sx	a10.s1	2570131692	Or maybe it's eating cheese curds and watching music from local <bands> like Coach Said Not To and Tapes 'n Tapes?
band-n	... from "band-n"	musician-n	musicians from various bands	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	180295544	The whole thing has a Damn Yankees vibe to it as well; a bunch of musicians from various <bands> having fun making music.
band-n	... from "band-n"	song-n	songs from bands	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	2790871161	What there is are 13 new songs from the <band> that has given us stone wall rock gems such as Ride, Factory, Get Free, Highly Evolved, Winning Days and Outtathaway!.
band-n	... from "band-n"	track-n	tracks from the bands	a1.s1	a2.s10	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	573136251	He played along with some tracks from his own <band> The Fellowship as well as some by guitarist Guthrie Govan and effortlessly moved through seemingly complicated, but still musical, grooves and fills without breaking a sweat.
band-n	... in "band-n"	bass-n	bass in a band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	406576991	He got his first start at playing bass in a jazz <band>.
band-n	... in "band-n"	drummer-n	drummer in the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	1254407741	I was a drummer in a rock <band> taking a break at home in Mississippi after a 6 month southeastern tour.
band-n	... in "band-n"	frequency-n	frequencies in this band	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s2	a7.s2	a8.s2	a9.s2	a10.s2	2118311507	Spectrum relocation for satellite operations to the 2025-2110 MHz band has been considered, and could free up frequencies in the 1755-1850 MHz <band> for other DOD usage.
band-n	... in "band-n"	guitar-n	guitar in a band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.sx	a8.s1	a9.s1	a10.s1	1703712831	She travelled across the country twice by herself in the late 70's, and sang and played guitar in several <bands>.
band-n	... in "band-n"	guy-n	the guys in the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.sx	a8.sx	a9.s1	a10.s1	2422196205	A false start to about a "sweet and tender hooligan" when the guys in the <band> aren't quite ready.
band-n	... in "band-n"	musician-n	musicians in the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	601451413	He has gathered about him some young but extremely accomplished musicians in the <band> called Rockestra including Khun Awdi on keyboards, Khun Tony on percussion, Khun Pete on bass, and Khun Neung on guitar.
band-n	... in "band-n"	operate-v	operating in the band	a1.s2	a2.s2	a3.s6	a4.s2	a5.sx	a6.s2	a7.s3	a8.sx	a9.sx	a10.s2	1384092941	Radar Transponder Beacons (RACON's) are short-range navigation devices that provide target images on a ship's maritime navigation radar operating in the 9300-9500 MHz <band>.
band-n	... in "band-n"	play-v	playing in a band	a1.s9	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	293325707	This probably helped in making the arrangements for B.F. to play in the <band> since he was not a directly an employee of the railroad.
band-n	... in "band-n"	singer-n	singer in the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	572373181	Weve got a singer in the <band> now, and thats gone really well so days off when Im not working with Paul, Ill get to the studio with The Players and get some work done.
band-n	... in "band-n"	spectrum-n	spectrum in the 700 MHz band	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s2	a7.sx	a8.s2	a9.s2	a10.s2	2199720066	As an example, a Neon spectrum in the K <band> obtained during the laboratory tests in Garching is shown in Fig. 8.20.
band-n	... into "band-n"	group-v	grouped into bands	a1.s2	a2.s8	a3.s11	a4.s5	a5.sx	a6.s8	a7.s3	a8.sx	a9.sx	a10.s4	1731809978	These variables would either need to be excluded from the SARs or grouped into fewer <bands>.
band-n	... is a "band-n"	Band-n	Band is a band	a1.s6	a2.s1	a3.s5	a4.s1	a5.sx	a6.s1	a7.sx	a8.sx	a9.sx	a10.sx	275313970	Central Band was the only <band> in the Commonwealth to be honoured in such a way.
band-n	... is a "band-n"	Beatles-n	Beatles were an English rock band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	3386435526	I guess I assume it has to mean something that the crowd would say that the Beatles are the greatest <band> in the history of pop music.
band-n	... is a "band-n"	Hawkwind-n	Hawkwind are a band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.sx	a8.s1	a9.s1	a10.s1	53046672	Hawkwind is no easy <band> to handle on the road, of course: they have a massive roadshow with, in addition to the band's seven personnel, three dancers, a lighting team with a ton of gear and nearly three tons of PA and other assorted gear: in all twenty-four people to be transported and accommodated.
band-n	... is a "band-n"	Radiohead-n	Radiohead is that band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	2669668245	Radiohead is a British rock <band> formed in Oxford during the late 1980s, originally under the name On A Friday, a name referring to the only time where all band members were able to practice.
band-n	... is a "band-n"	U2-n	U2 is my favourite band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	2967524614	Paul was not enthusiastic at first, thinking from Bill's description that U2 were a punk <band>, but when he attended a gig at the Project Arts Centre in Dublin he not only liked what he heard, but he also saw the band's potential for the future.
band-n	... is a "band-n"	band-n	bands are bands	a1.s6	a2.sx	a3.s5	a4.s1	a5.sx	a6.s1	a7.sx	a8.sx	a9.sx	a10.sx	855920643	Table 2 shows that the 432 MHz band is probably the most promising <band> for most people.
band-n	... is a "band-n"	zeppelin-n	Zeppelin was the most popular band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	636329386	Led Zeppelin are the only <band> to have had all their albums reach the U.S. Billboard Top 10.
band-n	... of "band-n"	battle-n	Battle of the Bands	a1.s1	a2.s1	a3.s1	a4.s3	a5.s1	a6.s1	a7.sx	a8.s1	a9.sx	a10.s1	2072642797	How about a battle of the <bands>.
band-n	... of "band-n"	fan-n	fans of the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	2639529542	Well I'm a fan of both <bands> and while the Eagles are architypical heritage rock, they are consumate musicians, they work hard at staying good (well, maybe except for poor old Joe Walsh who struggles to string two words together now and his axework ain't up to much either) and I'd dispute the lack of sincerity.
band-n	... of "band-n"	music-n	music of the band	a1.s1	a2.s1	a3.s1	a4.s3	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	3522997503	A floor had been laid over the stalls and pit, and upon this upwards of fifteen hundred dancers, in every style of fancy dress the ingenuity of man could contrive, were slowly revolving to the music of a military <band>.
band-n	... of "band-n"	singer-n	singer of the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	2967397155	But, Smyth declined that offer because she had a dream to be a singer of a renowned <band>.
band-n	... on "band-n"	signal-n	signals on the band	a1.s2	a2.s2	a3.s2	a4.s2	a5.s1	a6.s2	a7.s2	a8.sx	a9.sx	a10.s2	2303845824	Band lockout - Implemented mostly for multi user stations to block second signal on the same <band>/mode.
band-n	... to "band-n"	band-n	band to the 7/8 GHz band	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s2	a7.s2	a8.s2	a9.s2	a10.s2	2782544844	The electron density equals the hole density since the thermal activation of an electron from the valence band to the conduction <band> yields a free electron in the conduction band as well as a free hole in the valence band.
band-n	... to "band-n"	dance-v	dancing to a live band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	898649250	And yet, while accessibility of this ouevre is severely restricted on this side of the Atlantic (and, I suspect, on that side also), snippets in common currency include a wedding party scene from Aubrey H Scotto's Uncle Moses (1932), in which the guests are dancing to a <band> (unseen in the clip) which sounds remarkably similar to those which recorded klezmer in the city during that very period, yet this does not even warrant a mention.
band-n	... up "band-n"	line-n	With this new line up the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.sx	a8.s1	a9.sx	a10.s1	3262613621	With this new line up the <band> debuted in March 1996, with the song "Tuner."
band-n	... with "band-n"	album-n	album with the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	2690660933	Jesse Sykes will release her third album with her <band> the Sweet Hereafter via Barsuk on February 6.
band-n	... with "band-n"	gig-n	gig with the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.sx	a8.s1	a9.s1	a10.s1	308829754	Although band members have moved on to other things, I continue to write and record material and occassional gig with <bands> on a 'stand-in' basis.
band-n	... with "band-n"	perform-v	performed with the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.sx	a8.s1	a9.s1	a10.s1	1134442810	In 1992, Virginia native Pete Kennedy was playing a solo show at Austin's Continental Club on a brief sabbatical from his duties as country-folk singer-songwriter Nanci Griffith's lead guitarist when he met former Syracuse, NY, resident Maura Boudreau, enjoying a night off from performing with her own country-rock <band>, The Delta Rays.
band-n	... with "band-n"	play-v	playing with the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.sx	a8.s1	a9.s1	a10.s1	2723881118	Chuck Mangione played with the big <bands> of Woody Herman and Maynard Ferguson and Art Blakey's Jazz Messengers . In 1968 Mangione formed a quartet that also featured Gerry Niewood on tenor and soprano.
band-n	... with "band-n"	record-v	recorded with the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.sx	a8.s1	a9.sx	a10.s1	491291573	"From Time to Time" is a collection of songs recorded with various <bands> that Bob performed with over the years.
band-n	... with "band-n"	red-j	painted red with one white horizontal band .	a1.s7	a2.s3	a3.s7	a4.s4	a5.s5	a6.s5	a7.sx	a8.s5	a9.s3	a10.s5	3036140708	Young nymphs are red with a white <band> across the back, and become darker as they age.
band-n	... with "band-n"	show-n	shows with bands	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.sx	a8.s1	a9.s1	a10.s1	1757531832	"I've always thought the we should do a television show with <bands> playing original music and I jumped at the chance when they approached me," says Laine.
band-n	... with "band-n"	sing-v	singing with the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	2788239179	Aimee Mann was born in Richmond, Virginia, and attended the Berklee College of Music in Boston, but dropped out to sing with her first punk rock <band>, the Young Snakes; the band released the EP Bark Along with the Young Snakes in 1982, and a compilation album was issued in 2004.
band-n	... with "band-n"	stage-n	on stage with the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	74299999	And later in the evening, she managed to make it onto the stage with the <band>.
band-n	... with "band-n"	tour-n	tour with the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.sx	a8.s1	a9.s1	a10.s1	37707743	Baronner exhausted the past four summers rocking from coast to coast -- literally -- on tour with his <band>.
band-n	... with "band-n"	tour-v	touring with the band	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.sx	a8.s1	a9.s1	a10.s1	571528342	Having upgraded via Maxwin to a Hayman kit, he began by touring abroad with covers <bands>, before playing in the backing bands for Percy Sledge and later the Marvelettes.
band-n	... with "band-n"	white-j	white with one red horizontal band	a1.s7	a2.s3	a3.s7	a4.s4	a5.s5	a6.s9	a7.sx	a8.s5	a9.s3	a10.s5	2611531856	Active; focal plane 24 m (79 ft); white, red or green light, depending on direction, 2 s on, 8 s off. 8.5 m (28 ft) round cylindrical tower with lantern and gallery, painted white with one red horizontal <band>.
band-n	... within "band-n"	frequency-n	frequencies within the 156-162 MHz band	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s2	a7.s2	a8.s2	a9.s2	a10.s2	2495681617	One way the sharing can be accomplished is to place each signal in its own band of frequencies within the total <band> of the medium.
band-n	... within "band-n"	operate-v	operate within the band	a1.s2	a2.s2	a3.s2	a4.s1	a5.sx	a6.s2	a7.s2	a8.sx	a9.sx	a10.s2	2374884928	A number of Trinity House services operate within this <band> including Maritime DGPS.
band-n	adjective predicates of "band-n"	tight-j	band was tight	a1.s3	a2.sx	a3.s6	a4.s1	a5.s1	a6.sx	a7.s4	a8.sx	a9.s3	a10.sx	2852522236	I might say that the <band> was tight as hell.
band-n	band-n above ...	GHz-n	bands above 40 GHz	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s2	a7.sx	a8.s2	a9.s2	a10.s2	2260486471	NTIA supports the use of this new technology to foster commercial development, both for the economic growth potential, and because establishment of broadband services in the <bands> above 71 GHz may reduce the pressure on spectrum demand in the frequency bands below 3 GHz.
band-n	band-n after ...	band-n	band after band	a1.s2	a2.s1	a3.s6	a4.s1	a5.sx	a6.s1	a7.sx	a8.sx	a9.sx	a10.s1	472509927	Your thumb starts to develop cramps from fast forwarding through <band> after band with vocalists who scream at the top of their lungs as if their gonads are trying to escape out their mouths.
band-n	band-n and/or ...	MHz-n	MHz and 406.1-420 MHz bands	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s2	a7.s2	a8.s2	a9.s2	a10.s2	1413775119	A cellular system is a mobile, two-way radio telephone system operating in the 824-849 MHz and 869-894 MHz <bands> that uses controlled, low-powered transmitters and divides the service area into small "cells".
band-n	band-n and/or ...	artist-n	bands and artists	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1	a8.s1	a9.s1	a10.s1	2296554870	Each artist and each <band> has a copyright in the tune.
