head	rel	col	lcm	sense1	sense2	sense3	sense4	sense5	pos	text
bašta-n	bašta-n of ...	komunismus-n	bašt komunismu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	4812429071	Byla to <bašta> komunismu, ale občanku jsem na ulici nikdy předkládat nemusela, ani když jsme nocí bujaře táhli domů za řevu písní.
bašta-n	bašta-n of ...	konzervatismus-n	baštou konzervatismu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	5692373844	Moskva - Ruská pravoslavná církev, vnímaná často jako <bašta> konzervatismu, se modernizuje.
bašta-n	bašta-n of ...	levice-n	baštou levice	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	7071953818	A jak ukazuje případ Hénin-Beaumont vedle těchto obvyklých oblastí se pravicové straně daří pronikat do některých zón postižených restrukturalizací průmyslu, které kdysi bývaly <baštami> tradiční levice.
bašta-n	bašta-n of ...	liberalismus-n	bašta liberalismu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	11662919693	"S tím, jak se pilíř americké moci - její ústřední finanční postavení - tak silně otřásá, objevilo se zde mezi některými účastníky jisté uspokojení, že Bushova administrativa, která dlouho poučovala jiné národy ohledně výhod neomezených trhů, nyní odmítla svou vlastní medicínu návrhem velké pomoci finančním firmám," napsal o začátku současného zasedání Valného shromáždění OSN na konci září deník New York Times považovaný za <baštu> liberalismu.
bašta-n	bašta-n of ...	odpor-n	baštou odporu	a1.s1	a2.sx	a3.sx	a4.s1	a5.s1	184409465	Zion je v podstatě dobytou <baštou> lidského odporu, vzbouřenci přicházejí o jednu loď za druhou a zrada číhá i v jejich řadách.
bašta-n	bašta-n of ...	opevnění-n	bašty městského opevnění	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	1131819463	Sypaná zemní, většinou obezděná velká polygonální dělostřelecká <bašta> novověkých opevnění, někdy obsahující kasematy.
bašta-n	bašta-n of ...	opozice-n	baštou opozice	a1.s1	a2.sx	a3.s1	a4.s1	a5.s1	2635761615	Syrské vládní síly za pomoci ruských letounů zesílily od minulého týdne útoky na <bašty> ozbrojené opozice v Aleppo.
bašta-n	bašta-n of ...	ozbrojenec-n	baštou ozbrojenců	a1.s1	a2.sx	a3.s1	a4.s1	a5.s1	611508571	Tato <bašta> ozbrojenců IS je od 23. září hlavním terčem bombardování spojeneckých sil.
bašta-n	bašta-n of ...	povstalec-n	baštou povstalců	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	1859462245	Proruští separatisté na východě Ukrajiny prý také uzavřeli obklíčení ukrajinských jednotek ve strategicky položeném městě Debalceve, ležícím na silničním a železničním spojení mezi hlavními <baštami> povstalců Doněckem a Luhanskem.
bašta-n	bašta-n of ...	pravice-n	baštou pravice	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	5735187143	Za zvláštní zmínku stojí úspěch ČSSD ve volbách do magistrátu v Praze, kde kandidátku vedl Jiří Dienstbier, (téměř 18%), v této tradiční <baště> pravice.
bašta-n	bašta-n of ...	protestantismus-n	baštou protestantismu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	7381765327	Navečer prohlídka pevninské La Rochelle, starobylé <bašty> protestantismu, potrestané kardinálem Richelieuem: procházka Starým přístavem, střeženým Řetězovou věží a věží svatého Mikuláše, možnost návštěvy Akvária.
bašta-n	bašta-n of ...	radikál-n	baštou radikálů	a1.s1	a2.sx	a3.s1	a4.s1	a5.s1	1276851219	Od té doby Syrské demokratické síly (SDF) obsadily území na západě, východě a severu <bašty> islamistických radikálů.
bašta-n	bašta-n of ...	rebel-n	bašty rebelů	a1.s1	a2.sx	a3.s1	a4.s1	a5.s1	2157377038	"Nejméně šest ozbrojenců bylo zabito, když americký bezpilotní letoun vypálil dvě střely na útočiště povstalců." (Nejmenovaný pracovník nejmenované bezpečnostní služby USA.) Stalo se v pákistánském regionu Severní Vazíristán, v "<baště> rebelů" ve městě Miranšáh.
bašta-n	bašta-n of ...	separatista-n	bašty proruských separatistů	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	2949942507	Ukrajina stahuje smyčku kolem <bašt> separatistů, tanečky kolem konvoje pokračují.
bašta-n	bašta-n of ...	stalinismus-n	bašty stalinismu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	11522816146	Nedávno toto embargo vůči poslední <baště> stalinismu padlo a tak i Severokorejci ji ochutnají.
bašta-n	bašta-n of ...	stoupenec-n	baštou stoupenců	a1.s1	a2.sx	a3.s1	a4.s1	a5.s1	1436214511	Egyptská státní televize, dosavadní <bašta> stoupenců Mubarakova režimu, začala vysílat reportáže z oslav po celé zemi.
bašta-n	bašta-n of ...	terorista-n	baštu teroristů	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	2027714152	Už teď je tato země jednou z největších <bašt> teroristů na světě.
bašta-n	bašta-n of ...	vzbouřenec-n	baštu vzbouřenců	a1.s1	a2.sx	a3.s1	a4.s1	a5.s1	3141166766	Pokud se situace nezmění, do 12. července armáda zřejmě získá i Slavjansk, dosavadní <baštu> vzbouřenců.
bašta-n	bašta-n s ...	střílna-n	bašta se střílnami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	2476228111	Zachovala se torza plášťové zdi, předhradí, část sklepení, dělová <bašta> se střílnami a část zdiva paláce.
bašta-n	bašta-n s ...	vyhlídka-n	hrad , Rybářská bašta s krásnou vyhlídkou na město ,	a1.s2	a2.s2	a3.s2	a4.s1	a5.s2	4801019185	Mezi nejznámější památky patří: řetězový most, více než 700 let starý Matyášův chrám, Rybářská <bašta> s překrásnou vyhlídkou, historická Hradní čtvrt s královským palácem, Náměstí hrdinů a další.
bašta-n	bašta-n u ...	brána-n	baštami u bran	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	380592561	<Bašty> u Veselské a Skalické brány ve Strážnici
bašta-n	bašta-n u ...	rybník-n	baště u rybníka	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	10346572	Typickým příkladem je Rožmberská <bašta> u největšího českého rybníka Rožmberk.
bašta-n	bašta-n v ...	Průhonice-n	Hliněná bašta v Průhonicích	a1.sx	a2.s2	a3.sx	a4.sx	a5.s2	2539829982	Hliněná <bašta> v Průhonicích slouží svým hostům již déle než patnáct let a je zárukou skvělé kuchyně, příjemné obsluhy a působivého prostředí.
bašta-n	bašta-n v ...	nároží-n	baštami v nárožích	a1.sx	a2.s2	a3.s3	a4.s1	a5.s2	5652851690	Krásná Hôrka byla za něj důkladně přestavěna a získala obrys nepravidelného trojúhelníka s okrouhlými <baštami> v nároží.
bašta-n	modifiers of "bašta-n"	Habrovický-j	Penzion Habrovická Bašta	a1.sx	a2.sx	a3.sx	a4.sx	a5.sx	1069773801	Řekne se Ústí nad Labem, Krušné hory, ale kde Penzion Habrovická <Bašta> hledat
bašta-n	modifiers of "bašta-n"	Holubovský-j	Holubovská Bašta	a1.sx	a2.s2	a3.sx	a4.s1	a5.s2	8540231330	V roce 1964 bylo provedeno násilné sloučení obecních úřadů Čakov a Jankov i s osadami Čakovec, Holubovská <Bašta> a Holašovice do společné střediskové obce se sídlem v Jankově, do které byla směrována bytová výstavba, kultura i vedení JZD.
bašta-n	modifiers of "bašta-n"	Otakarův-j	Otakarova bašta	a1.s2	a2.s2	a3.sx	a4.s1	a5.s2	5230626942	v Selských baladách Matyáše U.) na Kostelním náměstí, Otakarovu <baštu> (věž) a zbytky opevnění opačným směrem, , o něco nižší věž druhého, evangelického kostela nedaleko, Žižkovu bránu, park pod náměstím a Podměstský rybník.
bašta-n	modifiers of "bašta-n"	Predný-j	Predná Bašta	a1.sx	a2.sx	a3.sx	a4.sx	a5.s2	5994830660	Ještě v 19. stol. přišli na řadu Malá Bašta, Predná <Bašta> a Satan.
bašta-n	modifiers of "bašta-n"	dobytný-j	nedobytnou baštou	a1.s3	a2.s2	a3.s3	a4.s1	a5.s1	3200933944	Singapur byl v té době díky mohutným obranným systémům i strategické důležitosti, kterou měl pro Británii v rámci celého Dálného východu, považován za nedobytnou <baštu> západního světa.
bašta-n	modifiers of "bašta-n"	dělostřelecký-j	dělostřelecká bašta	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	1121073991	Zahraničí - Vratislav Konečný - Z výšky to musí být úchvatný pohled na dokonalou geometrii předsunutých dělostřeleckých <bašt>, linii příkopů, které byly postřelovány...
bašta-n	modifiers of "bašta-n"	dělový-j	dělové bašty	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	82040801	Další dělová <bašta> se nacházela na východní straně hradeb.
bašta-n	modifiers of "bašta-n"	hliněný-j	Hliněná bašta	a1.s3	a2.s2	a3.sx	a4.s1	a5.s2	4517094928	Podnikem s nejdelší tradicí je ovšem Hliněná <bašta> Hynka Vávry, kde se snoubí nádherné prostředí s poctivou domácí kuchyní, v níž hrají prim ryby a mořské potvory, třeba zrovna humři, které si můžete vybrat přímo v akváriu.
bašta-n	modifiers of "bašta-n"	hradební-j	hradební bašty	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	2044857404	Vodárenská bašta – Hradební <bašta> v severozápadním rohu bývalých městských hradeb.
bašta-n	modifiers of "bašta-n"	hradní-j	Hradní Bašta	a1.s3	a2.sx	a3.sx	a4.s1	a5.s2	12171614900	Penzion Hradní <Bašta> je hezky rekonstruovaný stylový penzion (exteriér i interiér).
bašta-n	modifiers of "bašta-n"	hranolový-j	hranolovými baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	9576119370	Po levé straně se otevírá prostor za hradbami, s cisternou na vodu a hranolovou <baštou>.
bašta-n	modifiers of "bašta-n"	husitský-j	Husitská bašta	a1.s1	a2.sx	a3.sx	a4.s1	a5.s2	11818625436	V pátek 2o. srpna vyráží družina trenéra Petra Vlka na jih Čech, do husitské <bašty> Tábora .
bašta-n	modifiers of "bašta-n"	nárožní-j	nárožními baštami	a1.sx	a2.sx	a3.s3	a4.s1	a5.s2	2056961622	Stejně tak vstupy do vyšších pater nárožních <bašt>, z jejichž oken se otevírají krásné výhledy do kraje.
bašta-n	modifiers of "bašta-n"	okrouhlý-j	okrouhlá bašta	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	5969241783	Zachovaly se zbytky okrouhlé <bašty>, brány a hradby, na nejvyšším místě zbytky paláce.
bašta-n	modifiers of "bašta-n"	pivovarský-j	Pivovarská bašta	a1.s2	a2.s2	a3.sx	a4.s1	a5.sx	5415230786	Stravování v restauraci hotelu Pivovarská <Bašta> ubytování Vrchlabí.
bašta-n	modifiers of "bašta-n"	podkovovitý-j	podkovovitá bašta	a1.s3	a2.sx	a3.s3	a4.s1	a5.s2	1857279733	Pod touto hradbou směrem do příkopu byla podkovovitá <bašta>.
bašta-n	modifiers of "bašta-n"	polokruhový-j	polokruhovými baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	6113428368	Na hlavních přístupových cestách byly postaveny dvě brány s polokruhovými <baštami>, v té době v našich zemích prvek moderní a převratný.
bašta-n	modifiers of "bašta-n"	polookrouhlý-j	polookrouhlá bašta	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	5822857621	Od paláce stoupá hradba s polookrouhlou <baštou> na nejvyšší bod skály.
bašta-n	modifiers of "bašta-n"	polygonální-j	polygonální bašta	a1.s3	a2.sx	a3.s3	a4.s1	a5.s2	10315585837	V té době byla k původně nevelkému obdélnému hrádku s dominantní hranolovou obytnou věží přistavěna na jihovýchodní straně mohutná polygonální <bašta>, na severní straně bylo opevněno předhradí a i starší hrad získal novou hranolovou baštu na jihozápadní straně.
bašta-n	modifiers of "bašta-n"	povstalecký-j	povstalecké bašty	a1.s1	a2.sx	a3.s1	a4.s1	a5.s1	12246518025	Povstaleckou <baštou> zmítají boje
bašta-n	modifiers of "bašta-n"	pětiboký-j	pětibokými baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	6329202874	Za třicetileté války se hradu několikrát zmocnili Švédové, kteří tu v letech 1646 - 1647 nechali vybudovat před hlavní bránou mohutný barbakán a zesílit opevnění pětibokými <baštami>.
bašta-n	modifiers of "bašta-n"	předsunutý-j	předsunutá bašta	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	4214603705	Podle první se jedná o předsunutou <baštu> vybudovanou při šternberských stavebních aktivitách na Ostromeči.
bašta-n	modifiers of "bašta-n"	půlkruhový-j	půlkruhovými baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	9137864579	Pravděpodobně v 15. st. systém obrany zesílily půlkruhové <bašty> .
bašta-n	modifiers of "bašta-n"	půlválcův-j	19 půlválcovými baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	4723873354	Hradba v délce přes 1200 m je vysoká 10 m a doplňuje ji 19 půlválcových <bašt>.
bašta-n	modifiers of "bašta-n"	rožmberský-j	Rožmberská bašta	a1.sx	a2.s2	a3.sx	a4.s2	a5.s2	4695209308	- možnost využití stravování v restauraci v centru města - Rožmberská <bašta>
bašta-n	modifiers of "bašta-n"	rybářský-j	Rybářská bašta	a1.s2	a2.s2	a3.sx	a4.s2	a5.s2	1941170285	Rybník Kocián najdete hned vedle Rybářské <bašty> v Loučné nad Desnou.
bašta-n	modifiers of "bašta-n"	čtverhranný-j	čtverhranná bašta	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	1030980371	Jádro hradu obléhalo ze tří stran vnější opevnění, posílené čtverhrannou <baštou> a věží.
bašta-n	subjects of "be bašta-n"	Praha-n	Praha je baštou	a1.sx	a2.s2	a3.s1	a4.s1	a5.s1	12310520609	Praha je dlouhobě <baštou> Radiožurnálu.
bašta-n	subjects of "be bašta-n"	kraj-n	kraj je baštou	a1.sx	a2.sx	a3.s1	a4.s1	a5.s1	12181745411	Jelikož v hlavním městě bude pravděpodobně lídrem K.Schwarzenberg, Moravskoslezský a menší Ústecký kraj je <baštou> levice, tak jako nejvhodnější se mi jeví kraj Středočeský.
bašta-n	subjects of "be bašta-n"	město-n	. Město je baštou	a1.sx	a2.s2	a3.s1	a4.s1	a5.s1	3107245536	Pravda je taková, že Staré Město je nepochybně <baštou> vynikajících šachistů.
bašta-n	verbs with "bašta-n" as accusative object	dobýt-v	dobýt baštu	a1.s3	a2.s2	a3.s3	a4.s1	a5.sx	6230046835	Středopravicový magnát nepolitik dobyl tyto levicové <bašty> demokratické strany, plné odborářů, dělníků v těžkém průmyslu a zemědělců.
bašta-n	verbs with "bašta-n" as accusative object	dobývat-v	dobývá stejnojmennou baštu	a1.s1	a2.s2	a3.s3	a4.s1	a5.sx	2188994120	Výsledek nedělních zemských voleb ve Štýrsku, které skončily politickým zemětřesením v této čtvrté největší rakouské spolkové zemi, potvrdil nepřetržitý trend, kdy sociální demokraté dobývají jednu lidovecko-haiderovskou <baštu> za druhou.
bašta-n	verbs with "bašta-n" as instrumental object	opevnit-v	opevnili zakulacenou baštou	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	108849416	Vnější hrad měl velkou rozlohu a byl opevněn dělovými <baštami>.
bašta-n	verbs with "bašta-n" as instrumental object	zesílit-v	zesílen 19 půlválcovými baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	3299718638	Bývalá střední loď chrámu se změnila na nádvoří, nároží byla zesílena <baštami>.
bašta-n	verbs with "bašta-n" as instrumental object	zpevnit-v	zpevněna několika baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	3051862170	Opevnění bylo zpevněno <baštami> většinou s půlkruhovým anebo podkovovitým tvarem.
bašta-n	verbs with "bašta-n" as subject	recenzovat-v	. Literární bašta recenzuje	a1.s1	a2.s1	a3.sx	a4.sx	a5.sx	7889766044	Literární <bašta> recenzuje Conradovy Poznámky o životě a literatuře
bašta-n	verbs with "bašta-n" as subject	zesílit-v	byla zesílena okrouhlou baštou .	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	3431929653	Hradby byly zesíleny <baštou>, umístěnou v rohu lichoběžníku.
bašta-n	verbs with "bašta-n" as subject	zpevnit-v	zpevněno baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	4438448460	Později byla hradba zpevněna půlkruhovou <baštou>.
bašta-n	... na "bašta-n"	galerie-n	v litoměřické Foto Galerii Na Baště	a1.sx	a2.s2	a3.sx	a4.sx	a5.sx	8915925684	Pod názvem výstavy se skrývá další výstava fotografií, kterou uspořádal v litoměřické Foto Galerii Na <Baště> místní fotograf Fanda F. Diviš.
bašta-n	... na "bašta-n"	restaurace-n	restauraci Na Baště	a1.s2	a2.sx	a3.sx	a4.sx	a5.sx	11554224673	• Restaurace Na <baště> – Jablonec nad Nisou s kapacitou 54 míst • Rozvoz jídel a pizzy po Jablonci nad Nisou a okolí – Pizzerie –...
bašta-n	... na "bašta-n"	vila-n	vila na Mariánské baště	a1.s3	a2.s2	a3.sx	a4.s1	a5.sx	2765458369	Otec satirického básníka Jiřího Haussmanna, se kterým jsem chodil do malostranského gymnasia, a to JUDr. Jiří Haussmann, byl za první světové války rakouským justičním důstojníkem a v této hodnosti asistoval v r. 1915 při zatýkání Kramáře v jeho vile na Mariánské <baště>.
bašta-n	... na "bašta-n"	zahrada-n	zahrada Na Baště	a1.s3	a2.s2	a3.sx	a4.s1	a5.sx	2856418290	Ukážeme si okna Španělského sálu, Plečnikovu lávku, Jelení příkop, zahradu Na <Baště>.
bašta-n	... of "bašta-n"	Kaddáfí-n	Kaddáfího bašty	a1.s1	a2.s2	a3.s1	a4.s1	a5.s1	7251355335	Rebelové vstoupí do Kaddáfího <bašty> bez boje, vůdce asi míří do Nigeru
bašta-n	... of "bašta-n"	dobytí-n	dobytí bašty	a1.s3	a2.s2	a3.s3	a4.s1	a5.sx	583811365	Je tedy zřejmé, že případné dobytí hlavních <bašt> IS v Sýrii a Iráku bude pouhým počátkem širšího boje s touto teroristickou organizací, která již operuje v desítkách zemí světa.
bašta-n	... of "bašta-n"	hřeben-n	hřeben Bašt	a1.sx	a2.s2	a3.sx	a4.s1	a5.sx	6007270320	Veľká Capia veža je součástí rozeklaného satanského hřebene <Bašt>.
bašta-n	... of "bašta-n"	zdivo-n	zdiva bašt	a1.s3	a2.sx	a3.s3	a4.s1	a5.s2	5163012925	Dnes můžeme obdivovat snad jen bránu Špičku, která se nachází vpravo od nás, v místě dnešního informačního centra Vyšehradu (IC je v přízemí bezbariérové), a která byla součástí středověkého opevnění a obvodové zdivo strážné <bašty> zvané Libušina lázeň.
bašta-n	... pod "bašta-n"	scéna-n	scéně pod baštou	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	4545893301	Ve dnech 3.-4. září 2010 uspořádala agentura Rex a Muzeum města Brna šermířský festival na letní scéně Pod <baštou> na hradu Špilberk.
bašta-n	... pod "bašta-n"	ulice-n	v ulici Pod Baštou	a1.sx	a2.s2	a3.sx	a4.sx	a5.sx	2937256911	Další plochou rozšiřující možnosti venčení psů jsou travnaté parcely mezi ulicemi Pod <Baštou> a Saskova.
bašta-n	... s "bašta-n"	brána-n	brána s baštou	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	9770562527	Měl 2 věže a bránu s <baštou>.
bašta-n	... s "bašta-n"	hrad-n	hradu s baštou	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	3991016318	Bečov získal v témže roce Dominik Ondřej z Kounic a Ritenberka, který předhradí bečovského hradu s polygonální <baštou> přestavěl na pozdně barokní zámek.
bašta-n	... s "bašta-n"	hradba-n	hradby s baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	4757258685	Z původního hradu se dochovaly zbytky obytné věže, brána a hradby s <baštami>.
bašta-n	... s "bašta-n"	opevnění-n	opevnění s baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	5837450995	vpádů se začal hrad opevňovat.V roce 1544 dal František Bebek vybudovat vnější hradby,a tak vzniklo renesanční opevnění se třemi dělovými <baštami> a dělovou terasou.V roce 1578 se vládcem hradu stal Peter Andrássy,který začal s.
